phylum	class	order	family	species
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Lysandra syriaca
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Maculinea alcon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Maculinea arion
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Maculinea arionides
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Maculinea cyanecula
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Maculinea nausithous
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Maculinea rebeli
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Maculinea teleius
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Neolycaena davidi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Neolycaena rhymnus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Neolysandra coelestina
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Neolysandra diana
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Neolysandra fatima
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Niphanda fusca
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Patricius lucifera
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris alcon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris arion
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris arionides
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris cyanecula
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris nausithous
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris teleius
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejidea loewi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejidea loewii
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejides loewii
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejides sephirus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus aquilo
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus argus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus argus 24
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus argyrognomon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus artaxerxes
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus bellieri
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus calliopis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus christophi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus dardanus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus eumedon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus idas
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus loewii
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus maracandicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus orbitulus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus psylorita
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus pylaon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus pyrenaicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus sephirus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus zephyrinus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus actis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus admetus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus aedon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus ainsae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus alcestis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus altivagans
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus amandus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus amorata
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus andronicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus antidolus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus aroaniensis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus artvinensis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus australorossicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus baytopi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus bellargus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus boisduvalii
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus brown
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus budashkini
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus buzulmavi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus carmon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus celina
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus coridon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus cornelia
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus cyaneus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus dagestanicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus dama
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus damocles
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus damon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus damone
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus damonides
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus dantchenkoi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus daphnis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus demavendi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus dolus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus dorylas
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus elena
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus ernesti
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus eroides
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus eros
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus erotides
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus escheri
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus fabressei
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus firdussii
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus fominae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus fulgens
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus golgus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus guezelmavi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus hopfferi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus huberti
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus humedasae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus icadius
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus icarus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus interjectus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus iphicarmon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus iphigenia
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus kamtshadalis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus kanduli
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus kurdistanicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus lycius
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus maraschi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus menalcas
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus menelaos
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus merhaba
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus mithridates
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus myrrhinus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus nephohiptamenos
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus ninae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus nivescens
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus orphicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus phyllis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus pierceae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus pljushtchi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus poseidon
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus pseudactis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus putnami
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus ripartii
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus ripartii group
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus schuriani
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus sekercioglui
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus semiargus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus sertavulensis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus shamil
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus surakovi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus tankeri
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus theresiae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus thersites
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus timfristos
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus turcicolus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus turcicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus vaspurakani
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus violetae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus wagneri
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus yurinekrutenko
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus zapvadi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Praephilotes anthracias
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes abencerragus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes barbagiae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes baton
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes bavius
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes panoptes
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes vicrama
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Rapala arata
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium abdominalis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium acaciae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium esculi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium hyrcanicum
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium ilicis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium ledereri
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium myrtale
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium pruni
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium prunoides
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium spini
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium w-album
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium walbum
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Scolitantides orion
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Syntarucus pirithous
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tarucus balkanicus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tarucus theophrastus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Thecla betulae
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares ballus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares callimachus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares dobrugensis
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares nesimachus
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares nogelii
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares romanovi
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tongeia fischeri
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Turanana endymion
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Turanana taygetica
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Zizeeria carsandra
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Zizeeria karsandra
Arthropoda	Insecta	Lepidoptera	Lycaenidae	Zizeeria knysna
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera heringiella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera laburnella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera lathyrifoliella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera lustratella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera malifoliella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera orobi
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera sinuella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera spartifoliella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Leucoptera wailesella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Lyonetia clerkella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Lyonetia daphneella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Lyonetia ledi
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Lyonetia padifoliella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Lyonetia prunifoliella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Lyonetia pulverulentella
Arthropoda	Insecta	Lepidoptera	Lyonetiidae	Phyllobrostis hartmanni
Arthropoda	Insecta	Lepidoptera	Lypusidae	Agnoea elsae
Arthropoda	Insecta	Lepidoptera	Lypusidae	Agnoea flavifrontella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Agnoea josephinae
Arthropoda	Insecta	Lepidoptera	Lypusidae	Agnoea langohri
Arthropoda	Insecta	Lepidoptera	Lypusidae	Agnoea latipennella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Agnoea subochreella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Agnoea synchrozella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Amphisbatis incongruella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Dasystoma salicella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Diurnea fagella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Diurnea lipsiella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Lypusa maurella
Arthropoda	Insecta	Lepidoptera	Lypusidae	Lypusa tokari
Arthropoda	Insecta	Lepidoptera	Lypusidae	Meleonoma flavimaculata
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia ajpetrica
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia alberti
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia confusella
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia croaticum
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia dalmaticum
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia granulatella
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia hedemanni
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia kasyi
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia kimmeriella
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia pagenstecherella
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia prealpina
Arthropoda	Insecta	Lepidoptera	Meessiidae	Eudarcia richardsoni
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix allionella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix amsella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix aruncella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix aureatella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix aureoviridella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix calthella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix erctella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix facetella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix gaudiella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix hartigi
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix herminiella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix igaloensis
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix isobasella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix jeanneli
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix kardamylensis
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix klimeschi
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix mansuetella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix maschukella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix myrtetella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix osthelderi
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix rablensis
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix rothenbachii
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix schaefferi
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix sicanella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix stuebneri
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix trinacriella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix tunbergella
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix vulturensis
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix wockei
Arthropoda	Insecta	Lepidoptera	Micropterigidae	Micropterix zangheriella
Arthropoda	Insecta	Lepidoptera	Millieriidae	Millieria dolosalis
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha complexa
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha conturbatella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha divisella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha epilobiella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha idaei
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha lacteella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha langiella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha locupletella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha miscella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha ochraceella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha propinquella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha raschkiella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha sexstrigella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha sturnipennella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha subbistrigella
Arthropoda	Insecta	Lepidoptera	Momphidae	Mompha terminella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris lesbia
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris limonii
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris loranthella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris maritima
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris minimella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris pistaciae
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris platani
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris pyrenaica
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris staticis
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Bohemannia auriciliella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Bohemannia pulverosella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Bohemannia quadrimaculella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia QuercusmongolicaChina
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia aegilopidella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia agrimoniae
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia albifasciella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia albifasciella complex
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia algeriensis
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia alnifoliae
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia andalusiae
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia angulifasciella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia arcuatella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia argyropeza
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia arisi
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia atricollis
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia caradjai
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia cerris
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia chasanella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia christopheri
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia contorta
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia coscoja
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia erythrogenella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia gilvipennella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia hannoverella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia haraldi
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia heckfordi
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia hendrikseni
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia heringella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia heringi
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia ilicis
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia intimella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia ivinskisi
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia klimeschi
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia leucothorax
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia liechtensteini
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia mahalebella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia minimella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia occultella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia olvina
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia ornatella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia phaeolepis
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia phyllotomella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia picturata
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia preisseckeri
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia pseudoilicis
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia pubescivora
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia quinquella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia rosae
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia rubivora
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia rubivora_Cplx
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia rufifrontella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia spinosella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia spiraeae
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia subbimaculella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia suberis
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia terebinthivora
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia turbidella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Enteucha acetosae
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Etainia GeorgiaEvN4807
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Etainia albibimaculella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Etainia capesella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Etainia decentella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Etainia louisella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Etainia obtusa
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Etainia sericopeza
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Fomoria degeeri
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Fomoria empetrifolii
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Fomoria eriki
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Fomoria groschkei
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Fomoria septembrella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Fomoria variicapitella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Fomoria viridissimella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Fomoria weaveri
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Glaucolepis TurkeyEvN4322
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Glaucolepis albiflorella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Glaucolepis alypella
Arthropoda	Insecta	Lepidoptera	Nepticulidae	Glaucolepis bleonella
